Date,PX_LAST,PX_INVERSE
11/30/2016,1.3414,0.7455
11/29/2016,1.3447,0.7437
11/28/2016,1.3471,0.7423
11/25/2016,1.3519,0.7397
11/24/2016,1.3495,0.741
11/23/2016,1.3447,0.7437
11/22/2016,1.3395,0.7465
11/21/2016,1.3469,0.7424
11/18/2016,1.3505,0.7405
11/17/2016,1.3415,0.7454
11/16/2016,1.3476,0.7421
11/15/2016,1.3531,0.739
11/14/2016,1.3577,0.7365
11/11/2016,1.3542,0.7384
11/10/2016,1.3424,0.7449
11/9/2016,1.3406,0.7459
11/8/2016,1.3366,0.7482
11/7/2016,1.3405,0.746
11/4/2016,1.3404,0.746
11/3/2016,1.3381,0.7473
11/2/2016,1.3386,0.747
11/1/2016,1.3385,0.7471
10/31/2016,1.339,0.7468
10/28/2016,1.3398,0.7464
10/27/2016,1.336,0.7485
10/26/2016,1.3362,0.7484
10/25/2016,1.3321,0.7507
10/24/2016,1.3336,0.7499
10/21/2016,1.3332,0.7501
10/20/2016,1.315,0.7605
10/19/2016,1.3081,0.7645
10/18/2016,1.3063,0.7655
10/17/2016,1.3148,0.7606
10/14/2016,1.3139,0.7611
10/13/2016,1.3248,0.7548
10/12/2016,1.3238,0.7554
10/11/2016,1.3238,0.7554
10/10/2016,1.3257,0.7543
10/7/2016,1.3296,0.7521
10/6/2016,1.3199,0.7576
10/5/2016,1.3211,0.7569
10/4/2016,1.3161,0.7598
10/3/2016,1.3076,0.7648
9/30/2016,1.3127,0.7618
9/29/2016,1.3098,0.7635
9/28/2016,1.3216,0.7567
9/27/2016,1.3214,0.7568
9/26/2016,1.3189,0.7582
9/23/2016,1.3172,0.7592
9/22/2016,1.3034,0.7672
9/21/2016,1.316,0.7599
9/20/2016,1.3222,0.7563
9/19/2016,1.3163,0.7597
9/16/2016,1.3212,0.7569
9/15/2016,1.3196,0.7578
9/14/2016,1.3173,0.7591
9/13/2016,1.3092,0.7638
9/12/2016,1.3107,0.763
9/9/2016,1.3049,0.7663
9/8/2016,1.2869,0.7771
9/7/2016,1.2843,0.7786
9/6/2016,1.2894,0.7756
9/5/2016,1.2941,0.7727
9/2/2016,1.2993,0.7696
9/1/2016,1.3116,0.7624
8/31/2016,1.3103,0.7632
8/30/2016,1.3039,0.7669
8/29/2016,1.3008,0.7688
8/26/2016,1.3003,0.7691
8/25/2016,1.2915,0.7743
8/24/2016,1.2922,0.7739
8/23/2016,1.2904,0.775
8/22/2016,1.2926,0.7736
8/19/2016,1.2871,0.7769
8/18/2016,1.282,0.78
8/17/2016,1.2895,0.7755
8/16/2016,1.2826,0.7797
8/15/2016,1.2923,0.7738
8/12/2016,1.2951,0.7721
8/11/2016,1.3036,0.7671
8/10/2016,1.3029,0.7675
8/9/2016,1.3154,0.7602
8/8/2016,1.3163,0.7597
8/5/2016,1.3172,0.7592
8/4/2016,1.3087,0.7641
8/3/2016,1.3125,0.7619
8/2/2016,1.3066,0.7653
8/1/2016,1.3072,0.765
7/29/2016,1.303,0.7675
7/28/2016,1.3162,0.7598
7/27/2016,1.3194,0.7579
7/26/2016,1.3233,0.7557
7/25/2016,1.3163,0.7597
7/22/2016,1.3127,0.7618
7/21/2016,1.3067,0.7653
7/20/2016,1.3054,0.766
7/19/2016,1.3014,0.7684
7/18/2016,1.2948,0.7723
7/15/2016,1.2974,0.7708
7/14/2016,1.2936,0.773
7/13/2016,1.3026,0.7677
7/12/2016,1.3025,0.7678
7/11/2016,1.3077,0.7647
7/8/2016,1.3044,0.7666
7/7/2016,1.294,0.7728
7/6/2016,1.3006,0.7689
7/5/2016,1.2904,0.775
7/4/2016,1.2872,0.7769
7/1/2016,1.2912,0.7745
6/30/2016,1.2928,0.7735
6/29/2016,1.2986,0.7701
6/28/2016,1.3016,0.7683
6/27/2016,1.3022,0.7679
6/24/2016,1.3004,0.769
6/23/2016,1.2704,0.7872
6/22/2016,1.2771,0.783
6/21/2016,1.2781,0.7824
6/20/2016,1.2818,0.7802
6/17/2016,1.2894,0.7756
6/16/2016,1.3003,0.7691
6/15/2016,1.2848,0.7783
6/14/2016,1.2848,0.7783
6/13/2016,1.2781,0.7824
6/10/2016,1.2783,0.7823
6/9/2016,1.2726,0.7858
6/8/2016,1.2694,0.7878
6/7/2016,1.2782,0.7824
6/6/2016,1.2959,0.7717
6/3/2016,1.2937,0.773
6/2/2016,1.3101,0.7633
6/1/2016,1.3078,0.7646
5/31/2016,1.3052,0.7662
5/30/2016,1.305,0.7663
5/27/2016,1.3021,0.768
5/26/2016,1.2946,0.7724
5/25/2016,1.3113,0.7626
5/24/2016,1.3167,0.7595
5/23/2016,1.3157,0.7601
5/20/2016,1.3113,0.7626
5/19/2016,1.31,0.7634
5/18/2016,1.2962,0.7715
5/17/2016,1.2918,0.7741
5/16/2016,1.2914,0.7744
5/13/2016,1.294,0.7728
5/12/2016,1.2848,0.7783
5/11/2016,1.2875,0.7767
5/10/2016,1.2969,0.7711
5/9/2016,1.292,0.774
5/6/2016,1.2909,0.7747
5/5/2016,1.2845,0.7785
5/4/2016,1.2769,0.7831
5/3/2016,1.2569,0.7956
5/2/2016,1.2544,0.7972
4/29/2016,1.2556,0.7964
4/28/2016,1.2582,0.7948
4/27/2016,1.2591,0.7942
4/26/2016,1.2648,0.7906
4/25/2016,1.2684,0.7884
4/22/2016,1.2672,0.7891
4/21/2016,1.2651,0.7905
4/20/2016,1.2675,0.789
4/19/2016,1.2727,0.7857
4/18/2016,1.2897,0.7754
4/15/2016,1.2822,0.7799
4/14/2016,1.284,0.7788
4/13/2016,1.2802,0.7811
4/12/2016,1.2864,0.7774
4/11/2016,1.298,0.7704
4/8/2016,1.2988,0.7699
4/7/2016,1.3106,0.763
4/6/2016,1.3185,0.7584
4/5/2016,1.3145,0.7607
4/4/2016,1.3067,0.7653
4/1/2016,1.3011,0.7686
3/31/2016,1.2953,0.772
3/30/2016,1.3031,0.7674
3/29/2016,1.3178,0.7588
3/28/2016,1.325,0.7547
3/25/2016,1.327,0.7536
3/24/2016,1.3253,0.7545
3/23/2016,1.3071,0.7651
3/22/2016,1.3073,0.7649
3/21/2016,1.303,0.7675
3/18/2016,1.3004,0.769
3/17/2016,1.3001,0.7692
3/16/2016,1.3366,0.7482
3/15/2016,1.3386,0.747
3/14/2016,1.3247,0.7549
3/11/2016,1.3209,0.7571
3/10/2016,1.3278,0.7531
3/9/2016,1.3385,0.7471
3/8/2016,1.3351,0.749
3/7/2016,1.3368,0.7481
3/4/2016,1.3317,0.7509
3/3/2016,1.3435,0.7443
3/2/2016,1.3462,0.7428
3/1/2016,1.3521,0.7396
2/29/2016,1.3568,0.737
2/26/2016,1.3513,0.74
2/25/2016,1.3697,0.7301
2/24/2016,1.3821,0.7235
2/23/2016,1.3731,0.7283
2/22/2016,1.377,0.7262
2/19/2016,1.3766,0.7264
2/18/2016,1.3683,0.7308
2/17/2016,1.3837,0.7227
2/16/2016,1.3791,0.7251
2/15/2016,1.3824,0.7234
2/12/2016,1.385,0.722
2/11/2016,1.396,0.7163
2/10/2016,1.3868,0.7211
2/9/2016,1.3864,0.7213
2/8/2016,1.3894,0.7197
2/5/2016,1.3917,0.7185
2/4/2016,1.3663,0.7319
2/3/2016,1.4015,0.7135
2/2/2016,1.4009,0.7138
2/1/2016,1.4038,0.7124
1/29/2016,1.3976,0.7155
1/28/2016,1.4075,0.7105
1/27/2016,1.4127,0.7079
1/26/2016,1.4244,0.702
1/25/2016,1.4187,0.7049
1/22/2016,1.4119,0.7083
1/21/2016,1.4481,0.6906
1/20/2016,1.4634,0.6833
1/19/2016,1.4459,0.6916
1/18/2016,1.4489,0.6902
1/15/2016,1.4541,0.6877
1/14/2016,1.438,0.6954
1/13/2016,1.4211,0.7037
1/12/2016,1.4215,0.7035
1/11/2016,1.4118,0.7083
1/8/2016,1.4172,0.7056
1/7/2016,1.4127,0.7079
1/6/2016,1.4093,0.7096
1/5/2016,1.3941,0.7173
1/4/2016,1.3906,0.7191
1/1/2016,1.3855,0.7218
12/31/2015,1.3891,0.7199
12/30/2015,1.387,0.721
12/29/2015,1.3916,0.7186
12/28/2015,1.3884,0.7203
12/25/2015,1.3824,0.7234
12/24/2015,1.3858,0.7216
12/23/2015,1.393,0.7179
12/22/2015,1.3941,0.7173
12/21/2015,1.3947,0.717
12/18/2015,1.3957,0.7165
12/17/2015,1.3833,0.7229
12/16/2015,1.3763,0.7266
12/15/2015,1.3685,0.7307
12/14/2015,1.3727,0.7285
12/11/2015,1.3756,0.727
12/10/2015,1.3544,0.7383
12/9/2015,1.3574,0.7367
12/8/2015,1.3538,0.7387
12/7/2015,1.3426,0.7448
12/4/2015,1.3362,0.7484
12/3/2015,1.3325,0.7505
12/2/2015,1.3371,0.7479
12/1/2015,1.333,0.7502
11/30/2015,1.3375,0.7477
11/27/2015,1.3371,0.7479
11/26/2015,1.3304,0.7517
11/25/2015,1.3311,0.7513
11/24/2015,1.3357,0.7487
11/23/2015,1.3417,0.7453
11/20/2015,1.3346,0.7493
11/19/2015,1.3254,0.7545
11/18/2015,1.3308,0.7514
11/17/2015,1.331,0.7513
11/16/2015,1.3317,0.7509
11/13/2015,1.3323,0.7506
11/12/2015,1.3272,0.7535
11/11/2015,1.327,0.7536
11/10/2015,1.3275,0.7533
11/9/2015,1.3277,0.7532
11/6/2015,1.3306,0.7515
11/5/2015,1.3167,0.7595
11/4/2015,1.3066,0.7653
11/3/2015,1.3114,0.7625
11/2/2015,1.3109,0.7628
10/30/2015,1.308,0.7645
10/29/2015,1.3205,0.7573
10/28/2015,1.3234,0.7556
10/27/2015,1.3192,0.758
10/26/2015,1.3142,0.7609
10/23/2015,1.3166,0.7595
10/22/2015,1.3116,0.7624
10/21/2015,1.3012,0.7685
10/20/2015,1.3005,0.7689
10/19/2015,1.291,0.7746
10/16/2015,1.2914,0.7744
10/15/2015,1.2891,0.7757
10/14/2015,1.3014,0.7684
10/13/2015,1.3058,0.7658
10/12/2015,1.2939,0.7729
10/9/2015,1.2945,0.7725
10/8/2015,1.3039,0.7669
10/7/2015,1.3022,0.7679
10/6/2015,1.3095,0.7637
10/5/2015,1.3093,0.7638
10/2/2015,1.3152,0.7603
10/1/2015,1.3267,0.7537
9/30/2015,1.3397,0.7464
9/29/2015,1.3407,0.7459
9/28/2015,1.3348,0.7492
9/25/2015,1.3337,0.7498
9/24/2015,1.3369,0.748
9/23/2015,1.3262,0.754
9/22/2015,1.325,0.7547
9/21/2015,1.3191,0.7581
9/18/2015,1.3226,0.7561
9/17/2015,1.3195,0.7579
9/16/2015,1.3236,0.7555
9/15/2015,1.3245,0.755
9/14/2015,1.3242,0.7552
9/11/2015,1.3264,0.7539
9/10/2015,1.3223,0.7563
9/9/2015,1.3236,0.7555
9/8/2015,1.3246,0.7549
9/7/2015,1.3289,0.7525
9/4/2015,1.3282,0.7529
9/3/2015,1.3261,0.7541
9/2/2015,1.3275,0.7533
9/1/2015,1.3171,0.7592
8/31/2015,1.3243,0.7551
8/28/2015,1.32,0.7576
8/27/2015,1.3207,0.7572
8/26/2015,1.3285,0.7527
8/25/2015,1.3187,0.7583
8/24/2015,1.3247,0.7549
8/21/2015,1.3189,0.7582
8/20/2015,1.3155,0.7602
8/19/2015,1.3066,0.7653
8/18/2015,1.3103,0.7632
8/17/2015,1.3135,0.7613
8/14/2015,1.3088,0.7641
8/13/2015,1.2998,0.7693
8/12/2015,1.3021,0.768
8/11/2015,1.3073,0.7649
8/10/2015,1.316,0.7599
8/7/2015,1.3131,0.7616
8/6/2015,1.3174,0.7591
8/5/2015,1.3189,0.7582
8/4/2015,1.3138,0.7612
8/3/2015,1.3164,0.7596
7/31/2015,1.3091,0.7639
7/30/2015,1.2971,0.771
7/29/2015,1.294,0.7728
7/28/2015,1.3019,0.7681
7/27/2015,1.301,0.7686
7/24/2015,1.3049,0.7663
7/23/2015,1.2971,0.771
7/22/2015,1.298,0.7704
7/21/2015,1.2996,0.7695
7/20/2015,1.2987,0.77
7/17/2015,1.2972,0.7709
7/16/2015,1.2944,0.7726
7/15/2015,1.2759,0.7838
7/14/2015,1.2795,0.7816
7/13/2015,1.2717,0.7863
7/10/2015,1.2658,0.79
7/9/2015,1.2722,0.786
7/8/2015,1.2724,0.7859
7/7/2015,1.2708,0.7869
7/6/2015,1.263,0.7918
7/3/2015,1.2574,0.7953
7/2/2015,1.2623,0.7922
7/1/2015,1.2519,0.7988
6/30/2015,1.2381,0.8077
6/29/2015,1.2358,0.8092
6/26/2015,1.2321,0.8116
6/25/2015,1.2386,0.8074
6/24/2015,1.2302,0.8129
6/23/2015,1.2343,0.8102
6/22/2015,1.2239,0.8171
6/19/2015,1.2267,0.8152
6/18/2015,1.2166,0.822
6/17/2015,1.2314,0.8121
6/16/2015,1.2341,0.8103
6/15/2015,1.2354,0.8095
6/12/2015,1.2322,0.8116
6/11/2015,1.2305,0.8127
6/10/2015,1.2252,0.8162
6/9/2015,1.2382,0.8076
6/8/2015,1.2445,0.8035
6/5/2015,1.2444,0.8036
6/4/2015,1.2442,0.8037
6/3/2015,1.2452,0.8031
6/2/2015,1.2523,0.7985
6/1/2015,1.2484,0.801
5/29/2015,1.2454,0.803
5/28/2015,1.2489,0.8007
5/27/2015,1.245,0.8032
5/26/2015,1.2369,0.8085
5/25/2015,1.2284,0.8141
5/22/2015,1.2279,0.8144
5/21/2015,1.2198,0.8198
5/20/2015,1.2235,0.8173
5/19/2015,1.2174,0.8214
5/18/2015,1.2053,0.8297
5/15/2015,1.2014,0.8324
5/14/2015,1.1948,0.837
5/13/2015,1.1979,0.8348
5/12/2015,1.2037,0.8308
5/11/2015,1.2127,0.8246
5/8/2015,1.2071,0.8284
5/7/2015,1.207,0.8285
5/6/2015,1.2028,0.8314
5/5/2015,1.2095,0.8268
5/4/2015,1.2124,0.8248
5/1/2015,1.2159,0.8224
4/30/2015,1.2042,0.8304
4/29/2015,1.206,0.8292
4/28/2015,1.2059,0.8293
4/27/2015,1.2155,0.8227
4/24/2015,1.2174,0.8214
4/23/2015,1.2239,0.8171
4/22/2015,1.2238,0.8171
4/21/2015,1.224,0.817
4/20/2015,1.2231,0.8176
4/17/2015,1.2246,0.8166
4/16/2015,1.2273,0.8148
4/15/2015,1.2526,0.7983
4/14/2015,1.2576,0.7952
4/13/2015,1.2644,0.7909
4/10/2015,1.2566,0.7958
4/9/2015,1.2526,0.7983
4/8/2015,1.2423,0.805
4/7/2015,1.2476,0.8015
4/6/2015,1.2479,0.8013
4/3/2015,1.2484,0.801
4/2/2015,1.2632,0.7916
4/1/2015,1.2684,0.7884
3/31/2015,1.2746,0.7846
3/30/2015,1.2642,0.791
3/27/2015,1.2609,0.7931
3/26/2015,1.2433,0.8043
3/25/2015,1.2502,0.7999
3/24/2015,1.2475,0.8016
3/23/2015,1.2573,0.7954
3/20/2015,1.2552,0.7967
3/19/2015,1.2664,0.7896
3/18/2015,1.2793,0.7817
3/17/2015,1.2767,0.7833
3/16/2015,1.2761,0.7836
3/13/2015,1.2783,0.7823
3/12/2015,1.2666,0.7895
3/11/2015,1.2693,0.7878
3/10/2015,1.2651,0.7905
3/9/2015,1.2592,0.7942
3/6/2015,1.2624,0.7921
3/5/2015,1.2414,0.8055
3/4/2015,1.2515,0.799
3/3/2015,1.2526,0.7983
3/2/2015,1.2491,0.8006
2/27/2015,1.2515,0.799
2/26/2015,1.2418,0.8053
2/25/2015,1.2438,0.804
2/24/2015,1.2646,0.7908
2/23/2015,1.2596,0.7939
2/20/2015,1.2531,0.798
2/19/2015,1.2482,0.8012
2/18/2015,1.2425,0.8048
2/17/2015,1.2378,0.8079
2/16/2015,1.2461,0.8025
2/13/2015,1.2448,0.8033
2/12/2015,1.2558,0.7963
2/11/2015,1.2635,0.7915
2/10/2015,1.249,0.8006
2/9/2015,1.2507,0.7996
2/6/2015,1.2527,0.7983
2/5/2015,1.2516,0.799
2/4/2015,1.2464,0.8023
2/3/2015,1.2548,0.7969
2/2/2015,1.2717,0.7863
1/30/2015,1.2732,0.7854
1/29/2015,1.2541,0.7974
1/28/2015,1.2447,0.8034
1/27/2015,1.249,0.8006
1/26/2015,1.2456,0.8028
1/23/2015,1.242,0.8052
1/22/2015,1.2328,0.8112
1/21/2015,1.2084,0.8275
1/20/2015,1.1975,0.8351
1/19/2015,1.1965,0.8358
1/16/2015,1.1984,0.8344
1/15/2015,1.197,0.8354
1/14/2015,1.1967,0.8356
1/13/2015,1.1984,0.8344
1/12/2015,1.1877,0.842
1/9/2015,1.1867,0.8427
1/8/2015,1.181,0.8467
1/7/2015,1.1825,0.8457
1/6/2015,1.1778,0.849
1/5/2015,1.1801,0.8474
1/2/2015,1.1785,0.8485
1/1/2015,1.1622,0.8604
12/31/2014,1.1589,0.8629
12/30/2014,1.1633,0.8596
12/29/2014,1.1628,0.86
12/26/2014,1.1627,0.8601
12/25/2014,1.1626,0.8601
12/24/2014,1.1604,0.8618
12/23/2014,1.1618,0.8607
12/22/2014,1.1588,0.863
12/19/2014,1.16,0.8621
12/18/2014,1.1586,0.8631
12/17/2014,1.1659,0.8577
12/16/2014,1.1641,0.859
12/15/2014,1.1582,0.8634
12/12/2014,1.1581,0.8635
12/11/2014,1.148,0.8711
12/10/2014,1.1463,0.8724
12/9/2014,1.148,0.8711
12/8/2014,1.1444,0.8738
12/5/2014,1.1435,0.8745
12/4/2014,1.1364,0.88
12/3/2014,1.1381,0.8787
12/2/2014,1.1353,0.8808
12/1/2014,1.141,0.8764
11/28/2014,1.1416,0.876
11/27/2014,1.1283,0.8863
11/26/2014,1.1282,0.8864
11/25/2014,1.1298,0.8851
11/24/2014,1.1242,0.8895
11/21/2014,1.1233,0.8902
11/20/2014,1.1344,0.8815
11/19/2014,1.1334,0.8823
11/18/2014,1.1285,0.8861
11/17/2014,1.1312,0.884
11/14/2014,1.1287,0.886
11/13/2014,1.1307,0.8844
11/12/2014,1.1317,0.8836
11/11/2014,1.1393,0.8777
11/10/2014,1.1304,0.8846
11/7/2014,1.1329,0.8827
11/6/2014,1.1401,0.8771
11/5/2014,1.1439,0.8742
11/4/2014,1.1381,0.8787
11/3/2014,1.1276,0.8868
10/31/2014,1.1266,0.8876
10/30/2014,1.1194,0.8933
10/29/2014,1.116,0.8961
10/28/2014,1.1218,0.8914
10/27/2014,1.1241,0.8896
10/24/2014,1.1231,0.8904
10/23/2014,1.1246,0.8892
10/22/2014,1.1237,0.8899
10/21/2014,1.1257,0.8883
10/20/2014,1.1263,0.8879
10/17/2014,1.1277,0.8868
10/16/2014,1.1336,0.8821
10/15/2014,1.1367,0.8797
10/14/2014,1.1247,0.8891
10/13/2014,1.1202,0.8927
10/10/2014,1.1199,0.8929
10/9/2014,1.1095,0.9013
10/8/2014,1.1169,0.8953
10/7/2014,1.1174,0.8949
10/6/2014,1.1218,0.8914
10/3/2014,1.1244,0.8894
10/2/2014,1.1119,0.8994
10/1/2014,1.1214,0.8917
9/30/2014,1.1176,0.8948
9/29/2014,1.1154,0.8965
9/26/2014,1.1154,0.8965
9/25/2014,1.1114,0.8998
9/24/2014,1.1077,0.9028
9/23/2014,1.0998,0.9093
9/22/2014,1.0984,0.9104
9/19/2014,1.0963,0.9122
9/18/2014,1.0979,0.9108
9/17/2014,1.0967,0.9118
9/16/2014,1.1053,0.9047
9/15/2014,1.1084,0.9022
9/12/2014,1.1093,0.9015
9/11/2014,1.1007,0.9085
9/10/2014,1.0973,0.9113
9/9/2014,1.0981,0.9107
9/8/2014,1.0905,0.917
9/5/2014,1.088,0.9191
9/4/2014,1.0888,0.9184
9/3/2014,1.0907,0.9168
9/2/2014,1.0914,0.9163
9/1/2014,1.0859,0.9209
8/29/2014,1.0878,0.9193
8/28/2014,1.0864,0.9205
8/27/2014,1.0901,0.9173
8/26/2014,1.0966,0.9119
8/25/2014,1.0952,0.9131
8/22/2014,1.0943,0.9138
8/21/2014,1.0971,0.9115
8/20/2014,1.0955,0.9128
8/19/2014,1.0901,0.9173
8/18/2014,1.0884,0.9188
8/15/2014,1.0897,0.9177
8/14/2014,1.0896,0.9178
8/13/2014,1.0927,0.9152
8/12/2014,1.0944,0.9137
8/11/2014,1.0963,0.9122
8/8/2014,1.0973,0.9113
8/7/2014,1.0923,0.9155
8/6/2014,1.098,0.9107
8/5/2014,1.0941,0.914
8/4/2014,1.0927,0.9152
8/1/2014,1.0916,0.9161
7/31/2014,1.0915,0.9162
7/30/2014,1.0866,0.9203
7/29/2014,1.0809,0.9252
7/28/2014,1.0806,0.9254
7/25/2014,1.0812,0.9249
7/24/2014,1.0724,0.9325
7/23/2014,1.0723,0.9326
7/22/2014,1.0748,0.9304
7/21/2014,1.0746,0.9306
7/18/2014,1.0733,0.9317
7/17/2014,1.0753,0.93
7/16/2014,1.0767,0.9288
7/15/2014,1.0733,0.9317
7/14/2014,1.0735,0.9315
7/11/2014,1.0734,0.9316
7/10/2014,1.0664,0.9377
7/9/2014,1.067,0.9372
7/8/2014,1.0685,0.9359
7/7/2014,1.0647,0.9392
7/4/2014,1.0653,0.9387
7/3/2014,1.0647,0.9392
7/2/2014,1.0628,0.9409
7/1/2014,1.0666,0.9376
6/30/2014,1.0682,0.9362
6/27/2014,1.0666,0.9376
6/26/2014,1.0711,0.9336
6/25/2014,1.0739,0.9312
6/24/2014,1.0728,0.9321
6/23/2014,1.0735,0.9315
6/20/2014,1.0758,0.9295
6/19/2014,1.0817,0.9245
6/18/2014,1.0866,0.9203
6/17/2014,1.086,0.9208
6/16/2014,1.0871,0.9199
6/13/2014,1.0855,0.9212
6/12/2014,1.0863,0.9206
6/11/2014,1.0893,0.918
6/10/2014,1.0915,0.9162
6/9/2014,1.0918,0.9159
6/6/2014,1.0931,0.9148
6/5/2014,1.0935,0.9145
6/4/2014,1.0928,0.9151
6/3/2014,1.0916,0.9161
6/2/2014,1.0861,0.9207
5/30/2014,1.0846,0.922
5/29/2014,1.086,0.9208
5/28/2014,1.0855,0.9212
5/27/2014,1.084,0.9225
5/26/2014,1.0862,0.9206
5/23/2014,1.0861,0.9207
5/22/2014,1.0908,0.9168
5/21/2014,1.0909,0.9167
5/20/2014,1.0887,0.9185
5/19/2014,1.0856,0.9211
5/16/2014,1.0861,0.9207
5/15/2014,1.0873,0.9197
5/14/2014,1.0896,0.9178
5/13/2014,1.0908,0.9168
5/12/2014,1.0888,0.9184
5/9/2014,1.0898,0.9176
5/8/2014,1.0887,0.9185
5/7/2014,1.0884,0.9188
5/6/2014,1.0938,0.9142
5/5/2014,1.0977,0.911
5/2/2014,1.0972,0.9114
5/1/2014,1.098,0.9107
4/30/2014,1.0965,0.912
4/29/2014,1.0979,0.9108
4/28/2014,1.1025,0.907
4/25/2014,1.1039,0.9059
4/24/2014,1.1019,0.9075
4/23/2014,1.1033,0.9064
4/22/2014,1.102,0.9074
4/21/2014,1.1016,0.9078
4/18/2014,1.1024,0.9071
4/17/2014,1.1014,0.9079
4/16/2014,1.0996,0.9094
4/15/2014,1.0995,0.9095
4/14/2014,1.098,0.9107
4/11/2014,1.098,0.9107
4/10/2014,1.0891,0.9182
4/9/2014,1.0935,0.9145
4/8/2014,1.0925,0.9153
4/7/2014,1.1004,0.9088
4/4/2014,1.0981,0.9107
4/3/2014,1.1012,0.9081
4/2/2014,1.1017,0.9077
4/1/2014,1.1061,0.9041
3/31/2014,1.1059,0.9042
3/28/2014,1.1061,0.9041
3/27/2014,1.1093,0.9015
3/26/2014,1.114,0.8977
3/25/2014,1.1205,0.8925
3/24/2014,1.1218,0.8914
3/21/2014,1.1221,0.8912
3/20/2014,1.127,0.8873
3/19/2014,1.1179,0.8945
3/18/2014,1.1056,0.9045
3/17/2014,1.1056,0.9045
3/14/2014,1.1105,0.9005
3/13/2014,1.1072,0.9032
3/12/2014,1.1119,0.8994
3/11/2014,1.112,0.8993
3/10/2014,1.1109,0.9002
3/7/2014,1.1087,0.902
3/6/2014,1.1026,0.9069
3/5/2014,1.1076,0.9029
3/4/2014,1.1083,0.9023
3/3/2014,1.1088,0.9019
2/28/2014,1.1064,0.9038
2/27/2014,1.113,0.8985
2/26/2014,1.1076,0.9029
2/25/2014,1.1072,0.9032
2/24/2014,1.112,0.8993
2/21/2014,1.1108,0.9003
2/20/2014,1.1072,0.9032
2/19/2014,1.0916,0.9161
2/18/2014,1.0954,0.9129
2/17/2014,1.0966,0.9119
2/14/2014,1.0978,0.9109
2/13/2014,1.0989,0.91
2/12/2014,1.0987,0.9102
2/11/2014,1.1058,0.9043
2/10/2014,1.1039,0.9059
2/7/2014,1.1032,0.9065
2/6/2014,1.1061,0.9041
2/5/2014,1.105,0.905
2/4/2014,1.1106,0.9004
2/3/2014,1.1076,0.9029
1/31/2014,1.1128,0.8986
1/30/2014,1.1179,0.8945
1/29/2014,1.1162,0.8959
1/28/2014,1.1115,0.8997
1/27/2014,1.1066,0.9037
1/24/2014,1.1088,0.9019
1/23/2014,1.1147,0.8971
1/22/2014,1.0963,0.9122
1/21/2014,1.1007,0.9085
1/20/2014,1.0947,0.9135
1/17/2014,1.0964,0.9121
1/16/2014,1.0935,0.9145
1/15/2014,1.0972,0.9114
1/14/2014,1.09,0.9174
1/13/2014,1.0911,0.9165
1/10/2014,1.0892,0.9181
1/9/2014,1.0839,0.9226
1/8/2014,1.0813,0.9248
1/7/2014,1.0694,0.9351
1/6/2014,1.0623,0.9414
1/3/2014,1.0635,0.9403
1/2/2014,1.064,0.9398
1/1/2014,1.0674,0.9369
12/31/2013,1.0646,0.9393
12/30/2013,1.0711,0.9336
12/27/2013,1.0706,0.9341
12/26/2013,1.0641,0.9398
12/25/2013,1.06,0.9434
12/24/2013,1.0622,0.9414
12/23/2013,1.0622,0.9414
12/20/2013,1.0635,0.9403
12/19/2013,1.0719,0.9329
12/18/2013,1.0623,0.9414
12/17/2013,1.058,0.9452
12/16/2013,1.0585,0.9447
12/13/2013,1.0585,0.9447
12/12/2013,1.0575,0.9456
12/11/2013,1.0597,0.9437
12/10/2013,1.0638,0.94
12/9/2013,1.0648,0.9391
12/6/2013,1.064,0.9398
12/5/2013,1.0666,0.9376
12/4/2013,1.0671,0.9371
12/3/2013,1.0656,0.9384
12/2/2013,1.0649,0.9391
11/29/2013,1.0614,0.9422
11/28/2013,1.0573,0.9458
11/27/2013,1.0536,0.9491
11/26/2013,1.054,0.9488
11/25/2013,1.0557,0.9472
11/22/2013,1.0514,0.9511
11/21/2013,1.0466,0.9555
11/20/2013,1.0456,0.9564
11/19/2013,1.0445,0.9574
11/18/2013,1.0425,0.9592
11/15/2013,1.0439,0.9579
11/14/2013,1.0496,0.9527
11/13/2013,1.0496,0.9527
11/12/2013,1.0491,0.9532
11/11/2013,1.047,0.9551
11/8/2013,1.0479,0.9543
11/7/2013,1.0408,0.9608
11/6/2013,1.0439,0.9579
11/5/2013,1.0434,0.9584
11/4/2013,1.0413,0.9603
11/1/2013,1.042,0.9597
10/31/2013,1.0449,0.957
10/30/2013,1.0451,0.9568
10/29/2013,1.0431,0.9587
10/28/2013,1.0444,0.9575
10/25/2013,1.0448,0.9571
10/24/2013,1.0399,0.9616
10/23/2013,1.032,0.969
10/22/2013,1.0293,0.9715
10/21/2013,1.0292,0.9716
10/18/2013,1.0286,0.9722
10/17/2013,1.0303,0.9706
10/16/2013,1.0367,0.9646
10/15/2013,1.0359,0.9653
10/14/2013,1.0345,0.9667
10/11/2013,1.0349,0.9663
10/10/2013,1.0386,0.9628
10/9/2013,1.0373,0.964
10/8/2013,1.0319,0.9691
10/7/2013,1.0321,0.9689
10/4/2013,1.0294,0.9714
10/3/2013,1.0338,0.9673
10/2/2013,1.0349,0.9663
10/1/2013,1.03,0.9709
9/30/2013,1.0315,0.9695
9/27/2013,1.0306,0.9703
9/26/2013,1.0308,0.9701
9/25/2013,1.0312,0.9697
